$GATE WITHDRAWAL AT SEG317                                   ELEV OF WITHDRAWAL CENTERLINE:392.     

JDAY,      N2,      DO,
   950.100,  -99.0000,  -99.0000,
   950.150,  -99.0000,  -99.0000,
   950.200,  -99.0000,  -99.0000,
   950.250,  -99.0000,  -99.0000,
   950.300,  -99.0000,  -99.0000,
   950.350,  -99.0000,  -99.0000,
   950.400,  -99.0000,  -99.0000,
   950.450,  -99.0000,  -99.0000,
   950.500,  -99.0000,  -99.0000,
   950.550,  -99.0000,  -99.0000,
   950.600,  -99.0000,  -99.0000,
   950.650,  -99.0000,  -99.0000,
   950.700,  -99.0000,  -99.0000,
   950.750,  -99.0000,  -99.0000,
   950.800,  -99.0000,  -99.0000,
   950.850,  -99.0000,  -99.0000,
   950.900,   13.6612,    8.1673,
   950.950,   13.6797,    8.1746,
   951.000,   13.4248,    8.0311,
   951.050,  -99.0000,  -99.0000,
   951.100,  -99.0000,  -99.0000,
   951.150,  -99.0000,  -99.0000,
   951.200,  -99.0000,  -99.0000,
   951.250,  -99.0000,  -99.0000,
   951.300,  -99.0000,  -99.0000,
   951.350,  -99.0000,  -99.0000,
   951.400,  -99.0000,  -99.0000,
   951.450,  -99.0000,  -99.0000,
   951.500,  -99.0000,  -99.0000,
   951.550,  -99.0000,  -99.0000,
   951.600,  -99.0000,  -99.0000,
   951.650,  -99.0000,  -99.0000,
   951.700,  -99.0000,  -99.0000,
   951.750,  -99.0000,  -99.0000,
   951.800,  -99.0000,  -99.0000,
   951.850,  -99.0000,  -99.0000,
   951.900,   13.6119,    8.1360,
   951.950,   13.6279,    8.1451,
   952.000,   13.3819,    8.0197,
   952.050,  -99.0000,  -99.0000,
   952.100,  -99.0000,  -99.0000,
   952.150,  -99.0000,  -99.0000,
   952.200,  -99.0000,  -99.0000,
   952.250,  -99.0000,  -99.0000,
   952.300,  -99.0000,  -99.0000,
   952.350,  -99.0000,  -99.0000,
   952.400,  -99.0000,  -99.0000,
   952.450,  -99.0000,  -99.0000,
   952.500,  -99.0000,  -99.0000,
   952.550,  -99.0000,  -99.0000,
   952.600,  -99.0000,  -99.0000,
   952.650,  -99.0000,  -99.0000,
   952.700,  -99.0000,  -99.0000,
   952.750,  -99.0000,  -99.0000,
   952.800,  -99.0000,  -99.0000,
   952.850,  -99.0000,  -99.0000,
   952.900,   13.5019,    8.0721,
   952.950,   13.4780,    8.1121,
   953.000,   13.2154,    7.9455,
   953.050,  -99.0000,  -99.0000,
   953.100,  -99.0000,  -99.0000,
   953.150,  -99.0000,  -99.0000,
   953.200,  -99.0000,  -99.0000,
   953.250,  -99.0000,  -99.0000,
   953.300,  -99.0000,  -99.0000,
   953.350,  -99.0000,  -99.0000,
   953.400,  -99.0000,  -99.0000,
   953.450,  -99.0000,  -99.0000,
   953.500,  -99.0000,  -99.0000,
   953.550,  -99.0000,  -99.0000,
   953.600,  -99.0000,  -99.0000,
   953.650,  -99.0000,  -99.0000,
   953.700,  -99.0000,  -99.0000,
   953.750,  -99.0000,  -99.0000,
   953.800,  -99.0000,  -99.0000,
   953.850,  -99.0000,  -99.0000,
   953.900,   13.5259,    8.1136,
   953.950,   13.5195,    8.1229,
   954.000,   13.3868,    8.0325,
   954.050,  -99.0000,  -99.0000,
   954.100,  -99.0000,  -99.0000,
   954.150,  -99.0000,  -99.0000,
   954.200,  -99.0000,  -99.0000,
   954.250,  -99.0000,  -99.0000,
   954.300,  -99.0000,  -99.0000,
   954.350,  -99.0000,  -99.0000,
   954.400,  -99.0000,  -99.0000,
   954.450,  -99.0000,  -99.0000,
   954.500,  -99.0000,  -99.0000,
   954.550,  -99.0000,  -99.0000,
   954.600,  -99.0000,  -99.0000,
   954.650,  -99.0000,  -99.0000,
   954.700,  -99.0000,  -99.0000,
   954.750,  -99.0000,  -99.0000,
   954.800,  -99.0000,  -99.0000,
   954.850,  -99.0000,  -99.0000,
   954.900,   13.7235,    8.2334,
   954.950,   13.6445,    8.2005,
   955.000,   13.4173,    8.0561,
   955.050,  -99.0000,  -99.0000,
   955.100,  -99.0000,  -99.0000,
   955.150,  -99.0000,  -99.0000,
   955.200,  -99.0000,  -99.0000,
   955.250,  -99.0000,  -99.0000,
   955.300,  -99.0000,  -99.0000,
   955.350,  -99.0000,  -99.0000,
   955.400,  -99.0000,  -99.0000,
   955.450,  -99.0000,  -99.0000,
   955.500,  -99.0000,  -99.0000,
   955.550,  -99.0000,  -99.0000,
   955.600,  -99.0000,  -99.0000,
   955.650,  -99.0000,  -99.0000,
   955.700,  -99.0000,  -99.0000,
   955.750,  -99.0000,  -99.0000,
   955.800,  -99.0000,  -99.0000,
   955.850,  -99.0000,  -99.0000,
   955.900,   13.7703,    8.2493,
   955.950,   13.7325,    8.2362,
   956.000,   13.5240,    8.0994,
   956.050,  -99.0000,  -99.0000,
   956.100,  -99.0000,  -99.0000,
   956.150,  -99.0000,  -99.0000,
   956.200,  -99.0000,  -99.0000,
   956.250,  -99.0000,  -99.0000,
   956.300,  -99.0000,  -99.0000,
   956.350,  -99.0000,  -99.0000,
   956.400,  -99.0000,  -99.0000,
   956.450,  -99.0000,  -99.0000,
   956.500,  -99.0000,  -99.0000,
   956.550,  -99.0000,  -99.0000,
   956.600,  -99.0000,  -99.0000,
   956.650,  -99.0000,  -99.0000,
   956.700,  -99.0000,  -99.0000,
   956.750,  -99.0000,  -99.0000,
   956.800,  -99.0000,  -99.0000,
   956.850,  -99.0000,  -99.0000,
   956.900,   13.6195,    8.1663,
   956.950,   13.5925,    8.1355,
   957.000,   13.4238,    8.0531,
   957.050,  -99.0000,  -99.0000,
   957.100,  -99.0000,  -99.0000,
   957.150,  -99.0000,  -99.0000,
   957.200,  -99.0000,  -99.0000,
   957.250,  -99.0000,  -99.0000,
   957.300,  -99.0000,  -99.0000,
   957.350,  -99.0000,  -99.0000,
   957.400,  -99.0000,  -99.0000,
   957.450,  -99.0000,  -99.0000,
   957.500,  -99.0000,  -99.0000,
   957.550,  -99.0000,  -99.0000,
   957.600,  -99.0000,  -99.0000,
   957.650,  -99.0000,  -99.0000,
   957.700,  -99.0000,  -99.0000,
   957.750,  -99.0000,  -99.0000,
   957.800,  -99.0000,  -99.0000,
   957.850,  -99.0000,  -99.0000,
   957.900,   13.5168,    8.0758,
   957.950,   13.4768,    8.0780,
   958.000,   13.3950,    8.0171,
   958.050,  -99.0000,  -99.0000,
   958.100,  -99.0000,  -99.0000,
   958.150,  -99.0000,  -99.0000,
   958.200,  -99.0000,  -99.0000,
   958.250,  -99.0000,  -99.0000,
   958.300,  -99.0000,  -99.0000,
   958.350,  -99.0000,  -99.0000,
   958.400,  -99.0000,  -99.0000,
   958.450,  -99.0000,  -99.0000,
   958.500,  -99.0000,  -99.0000,
   958.550,  -99.0000,  -99.0000,
   958.600,  -99.0000,  -99.0000,
   958.650,  -99.0000,  -99.0000,
   958.700,  -99.0000,  -99.0000,
   958.750,  -99.0000,  -99.0000,
   958.800,  -99.0000,  -99.0000,
   958.850,  -99.0000,  -99.0000,
   958.900,   13.6338,    8.1842,
   958.950,   13.6554,    8.1972,
   959.000,   13.4745,    8.0747,
   959.050,  -99.0000,  -99.0000,
   959.100,  -99.0000,  -99.0000,
   959.150,  -99.0000,  -99.0000,
   959.200,  -99.0000,  -99.0000,
   959.250,  -99.0000,  -99.0000,
   959.300,  -99.0000,  -99.0000,
   959.350,  -99.0000,  -99.0000,
   959.400,  -99.0000,  -99.0000,
   959.450,  -99.0000,  -99.0000,
   959.500,  -99.0000,  -99.0000,
   959.550,  -99.0000,  -99.0000,
   959.600,  -99.0000,  -99.0000,
   959.650,  -99.0000,  -99.0000,
   959.700,  -99.0000,  -99.0000,
   959.750,  -99.0000,  -99.0000,
   959.800,  -99.0000,  -99.0000,
   959.850,  -99.0000,  -99.0000,
   959.900,   13.7228,    8.2243,
   959.950,   13.6670,    8.1864,
   960.000,   13.5312,    8.1062,
   960.050,  -99.0000,  -99.0000,
   960.100,  -99.0000,  -99.0000,
   960.150,  -99.0000,  -99.0000,
   960.200,  -99.0000,  -99.0000,
   960.250,  -99.0000,  -99.0000,
   960.300,  -99.0000,  -99.0000,
   960.350,  -99.0000,  -99.0000,
   960.400,  -99.0000,  -99.0000,
   960.450,  -99.0000,  -99.0000,
   960.500,  -99.0000,  -99.0000,
   960.550,  -99.0000,  -99.0000,
   960.600,  -99.0000,  -99.0000,
   960.650,  -99.0000,  -99.0000,
   960.700,  -99.0000,  -99.0000,
   960.750,  -99.0000,  -99.0000,
   960.800,  -99.0000,  -99.0000,
   960.850,  -99.0000,  -99.0000,
   960.900,   13.7187,    8.2184,
   960.950,   13.7352,    8.2262,
   961.000,   13.6226,    8.1602,
   961.050,  -99.0000,  -99.0000,
   961.100,  -99.0000,  -99.0000,
   961.150,  -99.0000,  -99.0000,
   961.200,  -99.0000,  -99.0000,
   961.250,  -99.0000,  -99.0000,
   961.300,  -99.0000,  -99.0000,
   961.350,  -99.0000,  -99.0000,
   961.400,  -99.0000,  -99.0000,
   961.450,  -99.0000,  -99.0000,
   961.500,  -99.0000,  -99.0000,
   961.550,  -99.0000,  -99.0000,
   961.600,  -99.0000,  -99.0000,
   961.650,  -99.0000,  -99.0000,
   961.700,  -99.0000,  -99.0000,
   961.750,  -99.0000,  -99.0000,
   961.800,  -99.0000,  -99.0000,
   961.850,  -99.0000,  -99.0000,
   961.900,   14.0572,    8.4400,
   961.950,   14.1050,    8.4622,
   962.000,   13.8741,    8.3290,
   962.050,  -99.0000,  -99.0000,
   962.100,  -99.0000,  -99.0000,
   962.150,  -99.0000,  -99.0000,
   962.200,  -99.0000,  -99.0000,
   962.250,  -99.0000,  -99.0000,
   962.300,  -99.0000,  -99.0000,
   962.350,  -99.0000,  -99.0000,
   962.400,  -99.0000,  -99.0000,
   962.450,  -99.0000,  -99.0000,
   962.500,  -99.0000,  -99.0000,
   962.550,  -99.0000,  -99.0000,
   962.600,  -99.0000,  -99.0000,
   962.650,  -99.0000,  -99.0000,
   962.700,  -99.0000,  -99.0000,
   962.750,  -99.0000,  -99.0000,
   962.800,  -99.0000,  -99.0000,
   962.850,  -99.0000,  -99.0000,
   962.900,   14.3980,    8.6496,
   962.950,   14.4080,    8.6461,
   963.000,   14.2842,    8.5632,
   963.050,  -99.0000,  -99.0000,
   963.100,  -99.0000,  -99.0000,
   963.150,  -99.0000,  -99.0000,
   963.200,  -99.0000,  -99.0000,
   963.250,  -99.0000,  -99.0000,
   963.300,  -99.0000,  -99.0000,
   963.350,  -99.0000,  -99.0000,
   963.400,  -99.0000,  -99.0000,
   963.450,  -99.0000,  -99.0000,
   963.500,  -99.0000,  -99.0000,
   963.550,  -99.0000,  -99.0000,
   963.600,  -99.0000,  -99.0000,
   963.650,  -99.0000,  -99.0000,
   963.700,  -99.0000,  -99.0000,
   963.750,  -99.0000,  -99.0000,
   963.800,  -99.0000,  -99.0000,
   963.850,  -99.0000,  -99.0000,
   963.900,   14.4131,    8.6669,
   963.950,   14.3629,    8.6379,
   964.000,   14.2758,    8.5753,
   964.050,  -99.0000,  -99.0000,
   964.100,  -99.0000,  -99.0000,
   964.150,  -99.0000,  -99.0000,
   964.200,  -99.0000,  -99.0000,
   964.250,  -99.0000,  -99.0000,
   964.300,  -99.0000,  -99.0000,
   964.350,  -99.0000,  -99.0000,
   964.400,  -99.0000,  -99.0000,
   964.450,  -99.0000,  -99.0000,
   964.500,  -99.0000,  -99.0000,
   964.550,  -99.0000,  -99.0000,
   964.600,  -99.0000,  -99.0000,
   964.650,  -99.0000,  -99.0000,
   964.700,  -99.0000,  -99.0000,
   964.750,  -99.0000,  -99.0000,
   964.800,  -99.0000,  -99.0000,
   964.850,  -99.0000,  -99.0000,
   964.900,   14.0016,    8.3930,
   964.950,   13.9971,    8.4063,
   965.000,   13.8502,    8.3066,
   965.050,  -99.0000,  -99.0000,
   965.100,  -99.0000,  -99.0000,
   965.150,  -99.0000,  -99.0000,
   965.200,  -99.0000,  -99.0000,
   965.250,  -99.0000,  -99.0000,
   965.300,  -99.0000,  -99.0000,
   965.350,  -99.0000,  -99.0000,
   965.400,  -99.0000,  -99.0000,
   965.450,  -99.0000,  -99.0000,
   965.500,  -99.0000,  -99.0000,
   965.550,  -99.0000,  -99.0000,
   965.600,  -99.0000,  -99.0000,
   965.650,  -99.0000,  -99.0000,
   965.700,  -99.0000,  -99.0000,
   965.750,  -99.0000,  -99.0000,
   965.800,  -99.0000,  -99.0000,
   965.850,  -99.0000,  -99.0000,
   965.900,   13.8913,    8.3123,
   965.950,   13.8296,    8.2909,
   966.000,   13.6627,    8.2155,
   966.050,  -99.0000,  -99.0000,
   966.100,  -99.0000,  -99.0000,
   966.150,  -99.0000,  -99.0000,
   966.200,  -99.0000,  -99.0000,
   966.250,  -99.0000,  -99.0000,
   966.300,  -99.0000,  -99.0000,
   966.350,  -99.0000,  -99.0000,
   966.400,  -99.0000,  -99.0000,
   966.450,  -99.0000,  -99.0000,
   966.500,  -99.0000,  -99.0000,
   966.550,  -99.0000,  -99.0000,
   966.600,  -99.0000,  -99.0000,
   966.650,  -99.0000,  -99.0000,
   966.700,  -99.0000,  -99.0000,
   966.750,  -99.0000,  -99.0000,
   966.800,  -99.0000,  -99.0000,
   966.850,  -99.0000,  -99.0000,
   966.900,   13.7477,    8.2527,
   966.950,   13.7332,    8.2371,
   967.000,   13.6554,    8.1956,
   967.050,  -99.0000,  -99.0000,
   967.100,  -99.0000,  -99.0000,
   967.150,  -99.0000,  -99.0000,
   967.200,  -99.0000,  -99.0000,
   967.250,  -99.0000,  -99.0000,
   967.300,  -99.0000,  -99.0000,
   967.350,  -99.0000,  -99.0000,
   967.400,  -99.0000,  -99.0000,
   967.450,  -99.0000,  -99.0000,
   967.500,  -99.0000,  -99.0000,
   967.550,  -99.0000,  -99.0000,
   967.600,  -99.0000,  -99.0000,
   967.650,  -99.0000,  -99.0000,
   967.700,  -99.0000,  -99.0000,
   967.750,  -99.0000,  -99.0000,
   967.800,  -99.0000,  -99.0000,
   967.850,  -99.0000,  -99.0000,
   967.900,   13.8006,    8.2666,
   967.950,   13.7935,    8.2567,
   968.000,   13.7237,    8.2234,
   968.050,  -99.0000,  -99.0000,
   968.100,  -99.0000,  -99.0000,
   968.150,  -99.0000,  -99.0000,
   968.200,  -99.0000,  -99.0000,
   968.250,  -99.0000,  -99.0000,
   968.300,  -99.0000,  -99.0000,
   968.350,  -99.0000,  -99.0000,
   968.400,  -99.0000,  -99.0000,
   968.450,  -99.0000,  -99.0000,
   968.500,  -99.0000,  -99.0000,
   968.550,  -99.0000,  -99.0000,
   968.600,  -99.0000,  -99.0000,
   968.650,  -99.0000,  -99.0000,
   968.700,  -99.0000,  -99.0000,
   968.750,  -99.0000,  -99.0000,
   968.800,  -99.0000,  -99.0000,
   968.850,  -99.0000,  -99.0000,
   968.900,  -99.0000,  -99.0000,
   968.950,  -99.0000,  -99.0000,
   969.000,  -99.0000,  -99.0000,
   969.050,  -99.0000,  -99.0000,
   969.100,  -99.0000,  -99.0000,
   969.150,  -99.0000,  -99.0000,
   969.200,  -99.0000,  -99.0000,
   969.250,  -99.0000,  -99.0000,
   969.300,  -99.0000,  -99.0000,
   969.350,  -99.0000,  -99.0000,
   969.400,  -99.0000,  -99.0000,
   969.450,  -99.0000,  -99.0000,
   969.500,  -99.0000,  -99.0000,
   969.550,  -99.0000,  -99.0000,
   969.600,  -99.0000,  -99.0000,
   969.650,  -99.0000,  -99.0000,
   969.700,  -99.0000,  -99.0000,
   969.750,  -99.0000,  -99.0000,
   969.800,  -99.0000,  -99.0000,
   969.850,  -99.0000,  -99.0000,
   969.900,   13.8326,    8.3029,
   969.950,   13.7801,    8.2842,
   970.000,   13.7350,    8.2523,
   970.050,  -99.0000,  -99.0000,
   970.100,  -99.0000,  -99.0000,
   970.150,  -99.0000,  -99.0000,
   970.200,  -99.0000,  -99.0000,
   970.250,  -99.0000,  -99.0000,
   970.300,  -99.0000,  -99.0000,
   970.350,  -99.0000,  -99.0000,
   970.400,  -99.0000,  -99.0000,
   970.450,  -99.0000,  -99.0000,
   970.500,  -99.0000,  -99.0000,
   970.550,  -99.0000,  -99.0000,
   970.600,  -99.0000,  -99.0000,
   970.650,  -99.0000,  -99.0000,
   970.700,  -99.0000,  -99.0000,
   970.750,  -99.0000,  -99.0000,
   970.800,  -99.0000,  -99.0000,
   970.850,  -99.0000,  -99.0000,
   970.900,   13.7467,    8.2651,
   970.950,   13.7135,    8.2498,
   971.000,   13.6236,    8.1952,
   971.050,  -99.0000,  -99.0000,
   971.100,  -99.0000,  -99.0000,
   971.150,  -99.0000,  -99.0000,
   971.200,  -99.0000,  -99.0000,
   971.250,  -99.0000,  -99.0000,
   971.300,  -99.0000,  -99.0000,
   971.350,  -99.0000,  -99.0000,
   971.400,  -99.0000,  -99.0000,
   971.450,  -99.0000,  -99.0000,
   971.500,  -99.0000,  -99.0000,
   971.550,  -99.0000,  -99.0000,
   971.600,  -99.0000,  -99.0000,
   971.650,  -99.0000,  -99.0000,
   971.700,  -99.0000,  -99.0000,
   971.750,  -99.0000,  -99.0000,
   971.800,  -99.0000,  -99.0000,
   971.850,  -99.0000,  -99.0000,
   971.900,   13.8089,    8.3165,
   971.950,   13.7689,    8.2932,
   972.000,   13.6740,    8.2300,
   972.050,  -99.0000,  -99.0000,
   972.100,  -99.0000,  -99.0000,
   972.150,  -99.0000,  -99.0000,
   972.200,  -99.0000,  -99.0000,
   972.250,  -99.0000,  -99.0000,
   972.300,  -99.0000,  -99.0000,
   972.350,  -99.0000,  -99.0000,
   972.400,  -99.0000,  -99.0000,
   972.450,  -99.0000,  -99.0000,
   972.500,  -99.0000,  -99.0000,
   972.550,  -99.0000,  -99.0000,
   972.600,  -99.0000,  -99.0000,
   972.650,  -99.0000,  -99.0000,
   972.700,  -99.0000,  -99.0000,
   972.750,  -99.0000,  -99.0000,
   972.800,  -99.0000,  -99.0000,
   972.850,  -99.0000,  -99.0000,
   972.900,   13.8370,    8.3245,
   972.950,   13.8438,    8.3282,
   973.000,   13.7430,    8.2717,
   973.050,  -99.0000,  -99.0000,
   973.100,  -99.0000,  -99.0000,
   973.150,  -99.0000,  -99.0000,
   973.200,  -99.0000,  -99.0000,
   973.250,  -99.0000,  -99.0000,
   973.300,  -99.0000,  -99.0000,
   973.350,  -99.0000,  -99.0000,
   973.400,  -99.0000,  -99.0000,
   973.450,  -99.0000,  -99.0000,
   973.500,  -99.0000,  -99.0000,
   973.550,  -99.0000,  -99.0000,
   973.600,  -99.0000,  -99.0000,
   973.650,  -99.0000,  -99.0000,
   973.700,  -99.0000,  -99.0000,
   973.750,  -99.0000,  -99.0000,
   973.800,  -99.0000,  -99.0000,
   973.850,  -99.0000,  -99.0000,
   973.900,   13.9709,    8.3629,
   973.950,   13.9259,    8.3396,
   974.000,   13.8349,    8.2871,
   974.050,  -99.0000,  -99.0000,
   974.100,  -99.0000,  -99.0000,
   974.150,  -99.0000,  -99.0000,
   974.200,  -99.0000,  -99.0000,
   974.250,  -99.0000,  -99.0000,
   974.300,  -99.0000,  -99.0000,
   974.350,  -99.0000,  -99.0000,
   974.400,  -99.0000,  -99.0000,
   974.450,  -99.0000,  -99.0000,
   974.500,  -99.0000,  -99.0000,
   974.550,  -99.0000,  -99.0000,
   974.600,  -99.0000,  -99.0000,
   974.650,  -99.0000,  -99.0000,
   974.700,  -99.0000,  -99.0000,
   974.750,  -99.0000,  -99.0000,
   974.800,  -99.0000,  -99.0000,
   974.850,  -99.0000,  -99.0000,
   974.900,   13.8799,    8.3391,
   974.950,   13.8324,    8.3122,
   975.000,   13.7098,    8.2285,
   975.050,  -99.0000,  -99.0000,
   975.100,  -99.0000,  -99.0000,
   975.150,  -99.0000,  -99.0000,
   975.200,  -99.0000,  -99.0000,
   975.250,  -99.0000,  -99.0000,
   975.300,  -99.0000,  -99.0000,
   975.350,  -99.0000,  -99.0000,
   975.400,  -99.0000,  -99.0000,
   975.450,  -99.0000,  -99.0000,
   975.500,  -99.0000,  -99.0000,
   975.550,  -99.0000,  -99.0000,
   975.600,  -99.0000,  -99.0000,
   975.650,  -99.0000,  -99.0000,
   975.700,  -99.0000,  -99.0000,
   975.750,  -99.0000,  -99.0000,
   975.800,  -99.0000,  -99.0000,
   975.850,   13.8692,    8.3037,
   975.900,   13.8787,    8.3230,
   975.950,   13.7355,    8.2387,
   976.000,  -99.0000,  -99.0000,
   976.050,  -99.0000,  -99.0000,
   976.100,  -99.0000,  -99.0000,
   976.150,  -99.0000,  -99.0000,
   976.200,  -99.0000,  -99.0000,
   976.250,  -99.0000,  -99.0000,
   976.300,  -99.0000,  -99.0000,
   976.350,  -99.0000,  -99.0000,
   976.400,  -99.0000,  -99.0000,
   976.450,  -99.0000,  -99.0000,
   976.500,  -99.0000,  -99.0000,
   976.550,  -99.0000,  -99.0000,
   976.600,  -99.0000,  -99.0000,
   976.650,  -99.0000,  -99.0000,
   976.700,  -99.0000,  -99.0000,
   976.750,  -99.0000,  -99.0000,
   976.800,  -99.0000,  -99.0000,
   976.850,   13.7173,    8.2545,
   976.900,   13.7662,    8.2748,
   976.950,   13.6103,    8.2075,
   977.000,  -99.0000,  -99.0000,
   977.050,  -99.0000,  -99.0000,
   977.100,  -99.0000,  -99.0000,
   977.150,  -99.0000,  -99.0000,
   977.200,  -99.0000,  -99.0000,
   977.250,  -99.0000,  -99.0000,
   977.300,  -99.0000,  -99.0000,
   977.350,  -99.0000,  -99.0000,
   977.400,  -99.0000,  -99.0000,
   977.450,  -99.0000,  -99.0000,
   977.500,  -99.0000,  -99.0000,
   977.550,  -99.0000,  -99.0000,
   977.600,  -99.0000,  -99.0000,
   977.650,  -99.0000,  -99.0000,
   977.700,  -99.0000,  -99.0000,
   977.750,  -99.0000,  -99.0000,
   977.800,  -99.0000,  -99.0000,
   977.850,   13.6924,    8.1979,
   977.900,   13.7272,    8.2287,
   977.950,   13.6157,    8.1548,
   978.000,  -99.0000,  -99.0000,
   978.050,  -99.0000,  -99.0000,
   978.100,  -99.0000,  -99.0000,
   978.150,  -99.0000,  -99.0000,
   978.200,  -99.0000,  -99.0000,
   978.250,  -99.0000,  -99.0000,
   978.300,  -99.0000,  -99.0000,
   978.350,  -99.0000,  -99.0000,
   978.400,  -99.0000,  -99.0000,
   978.450,  -99.0000,  -99.0000,
   978.500,  -99.0000,  -99.0000,
   978.550,  -99.0000,  -99.0000,
   978.600,  -99.0000,  -99.0000,
   978.650,  -99.0000,  -99.0000,
   978.700,  -99.0000,  -99.0000,
   978.750,  -99.0000,  -99.0000,
   978.800,  -99.0000,  -99.0000,
   978.850,   13.6349,    8.1852,
   978.900,   13.6694,    8.2194,
   978.950,   13.5023,    8.1201,
   979.000,  -99.0000,  -99.0000,
   979.050,  -99.0000,  -99.0000,
   979.100,  -99.0000,  -99.0000,
   979.150,  -99.0000,  -99.0000,
   979.200,  -99.0000,  -99.0000,
   979.250,  -99.0000,  -99.0000,
   979.300,  -99.0000,  -99.0000,
   979.350,  -99.0000,  -99.0000,
   979.400,  -99.0000,  -99.0000,
   979.450,  -99.0000,  -99.0000,
   979.500,  -99.0000,  -99.0000,
   979.550,  -99.0000,  -99.0000,
   979.600,  -99.0000,  -99.0000,
   979.650,  -99.0000,  -99.0000,
   979.700,  -99.0000,  -99.0000,
   979.750,  -99.0000,  -99.0000,
   979.800,  -99.0000,  -99.0000,
   979.850,   13.5700,    8.1908,
   979.900,   13.6267,    8.2184,
   979.950,   13.4759,    8.1213,
   980.000,  -99.0000,  -99.0000,
   980.050,  -99.0000,  -99.0000,
   980.100,  -99.0000,  -99.0000,
   980.150,  -99.0000,  -99.0000,
   980.200,  -99.0000,  -99.0000,
   980.250,  -99.0000,  -99.0000,
   980.300,  -99.0000,  -99.0000,
   980.350,  -99.0000,  -99.0000,
   980.400,  -99.0000,  -99.0000,
   980.450,  -99.0000,  -99.0000,
   980.500,  -99.0000,  -99.0000,
   980.550,  -99.0000,  -99.0000,
   980.600,  -99.0000,  -99.0000,
   980.650,  -99.0000,  -99.0000,
   980.700,  -99.0000,  -99.0000,
   980.750,  -99.0000,  -99.0000,
   980.800,  -99.0000,  -99.0000,
   980.850,   13.6329,    8.1926,
   980.900,   13.6789,    8.2265,
   980.950,   13.5750,    8.1530,
   981.000,  -99.0000,  -99.0000,
   981.050,  -99.0000,  -99.0000,
   981.100,  -99.0000,  -99.0000,
   981.150,  -99.0000,  -99.0000,
   981.200,  -99.0000,  -99.0000,
   981.250,  -99.0000,  -99.0000,
   981.300,  -99.0000,  -99.0000,
   981.350,  -99.0000,  -99.0000,
   981.400,  -99.0000,  -99.0000,
   981.450,  -99.0000,  -99.0000,
   981.500,  -99.0000,  -99.0000,
   981.550,  -99.0000,  -99.0000,
   981.600,  -99.0000,  -99.0000,
   981.650,  -99.0000,  -99.0000,
   981.700,  -99.0000,  -99.0000,
   981.750,  -99.0000,  -99.0000,
   981.800,  -99.0000,  -99.0000,
   981.850,   13.7060,    8.2373,
   981.900,   13.7627,    8.2703,
   981.950,   13.6390,    8.1955,
   982.000,  -99.0000,  -99.0000,
   982.050,  -99.0000,  -99.0000,
   982.100,  -99.0000,  -99.0000,
   982.150,  -99.0000,  -99.0000,
   982.200,  -99.0000,  -99.0000,
   982.250,  -99.0000,  -99.0000,
   982.300,  -99.0000,  -99.0000,
   982.350,  -99.0000,  -99.0000,
   982.400,  -99.0000,  -99.0000,
   982.450,  -99.0000,  -99.0000,
   982.500,  -99.0000,  -99.0000,
   982.550,  -99.0000,  -99.0000,
   982.600,  -99.0000,  -99.0000,
   982.650,  -99.0000,  -99.0000,
   982.700,  -99.0000,  -99.0000,
   982.750,  -99.0000,  -99.0000,
   982.800,  -99.0000,  -99.0000,
   982.850,   13.7760,    8.2860,
   982.900,   13.8514,    8.3227,
   982.950,   13.6979,    8.2310,
   983.000,  -99.0000,  -99.0000,
   983.050,  -99.0000,  -99.0000,
   983.100,  -99.0000,  -99.0000,
   983.150,  -99.0000,  -99.0000,
   983.200,  -99.0000,  -99.0000,
   983.250,  -99.0000,  -99.0000,
   983.300,  -99.0000,  -99.0000,
   983.350,  -99.0000,  -99.0000,
   983.400,  -99.0000,  -99.0000,
   983.450,  -99.0000,  -99.0000,
   983.500,  -99.0000,  -99.0000,
   983.550,  -99.0000,  -99.0000,
   983.600,  -99.0000,  -99.0000,
   983.650,  -99.0000,  -99.0000,
   983.700,  -99.0000,  -99.0000,
   983.750,  -99.0000,  -99.0000,
   983.800,  -99.0000,  -99.0000,
   983.850,   13.7487,    8.2453,
   983.900,   13.7905,    8.2795,
   983.950,   13.6675,    8.2060,
   984.000,  -99.0000,  -99.0000,
   984.050,  -99.0000,  -99.0000,
   984.100,  -99.0000,  -99.0000,
   984.150,  -99.0000,  -99.0000,
   984.200,  -99.0000,  -99.0000,
   984.250,  -99.0000,  -99.0000,
   984.300,  -99.0000,  -99.0000,
   984.350,  -99.0000,  -99.0000,
   984.400,  -99.0000,  -99.0000,
   984.450,  -99.0000,  -99.0000,
   984.500,  -99.0000,  -99.0000,
   984.550,  -99.0000,  -99.0000,
   984.600,  -99.0000,  -99.0000,
   984.650,  -99.0000,  -99.0000,
   984.700,  -99.0000,  -99.0000,
   984.750,  -99.0000,  -99.0000,
   984.800,  -99.0000,  -99.0000,
   984.850,   13.6858,    8.2230,
   984.900,   13.7391,    8.2610,
   984.950,   13.6008,    8.1741,
   985.000,  -99.0000,  -99.0000,
   985.050,  -99.0000,  -99.0000,
   985.100,  -99.0000,  -99.0000,
   985.150,  -99.0000,  -99.0000,
   985.200,  -99.0000,  -99.0000,
   985.250,  -99.0000,  -99.0000,
   985.300,  -99.0000,  -99.0000,
   985.350,  -99.0000,  -99.0000,
   985.400,  -99.0000,  -99.0000,
