                    JDAY,WB,VOLIN(m3),VOLPR(m3),VOLOUT(m3),VOLWD(m3),VOLEV(m3),VOLDT(m3),VOLTRB(m3),VOLICE(m3),%VOLerror
 41895.000,   1,  0.65954476E+12,   0.00000000E+00,  -0.65941065E+12,   0.00000000E+00,   0.00000000E+00,  -0.17668648E+09,   0.00000000E+00,   0.00000000E+00,   0.38542674E-06,
 41895.999,   1,  0.65977149E+12,   0.00000000E+00,  -0.65964337E+12,   0.00000000E+00,   0.00000000E+00,  -0.15945745E+09,   0.00000000E+00,   0.00000000E+00,   0.49520126E-06,
 41897.000,   1,  0.66000553E+12,   0.00000000E+00,  -0.65987388E+12,   0.00000000E+00,   0.00000000E+00,  -0.13590395E+09,   0.00000000E+00,   0.00000000E+00,   0.34542314E-05,
 41897.999,   1,  0.66021508E+12,   0.00000000E+00,  -0.66008366E+12,   0.00000000E+00,   0.00000000E+00,  -0.13919320E+09,   0.00000000E+00,   0.00000000E+00,   0.18840635E-05,
 41898.999,   1,  0.66043211E+12,   0.00000000E+00,  -0.66029601E+12,   0.00000000E+00,   0.00000000E+00,  -0.15838696E+09,   0.00000000E+00,   0.00000000E+00,   0.63956943E-06,
 41900.000,   1,  0.66067093E+12,   0.00000000E+00,  -0.66051692E+12,   0.00000000E+00,   0.00000000E+00,  -0.19114552E+09,   0.00000000E+00,   0.00000000E+00,   0.37994012E-06,
 41901.000,   1,  0.66090758E+12,   0.00000000E+00,  -0.66073838E+12,   0.00000000E+00,   0.00000000E+00,  -0.19302472E+09,   0.00000000E+00,   0.00000000E+00,   0.56137464E-06,
 41901.999,   1,  0.66111714E+12,   0.00000000E+00,  -0.66096413E+12,   0.00000000E+00,   0.00000000E+00,  -0.17912036E+09,   0.00000000E+00,   0.00000000E+00,   0.53901043E-06,
 41902.999,   1,  0.66132526E+12,   0.00000000E+00,  -0.66118477E+12,   0.00000000E+00,   0.00000000E+00,  -0.15231044E+09,   0.00000000E+00,   0.00000000E+00,   0.11643512E-05,
 41903.999,   1,  0.66153628E+12,   0.00000000E+00,  -0.66139040E+12,   0.00000000E+00,   0.00000000E+00,  -0.13577521E+09,   0.00000000E+00,   0.00000000E+00,  -0.13614426E-05,
 41905.000,   1,  0.66175780E+12,   0.00000000E+00,  -0.66159964E+12,   0.00000000E+00,   0.00000000E+00,  -0.17834795E+09,   0.00000000E+00,   0.00000000E+00,   0.65115586E-06,
 41905.999,   1,  0.66201727E+12,   0.00000000E+00,  -0.66182920E+12,   0.00000000E+00,   0.00000000E+00,  -0.21520273E+09,   0.00000000E+00,   0.00000000E+00,   0.49744929E-06,
 41907.000,   1,  0.66230444E+12,   0.00000000E+00,  -0.66207910E+12,   0.00000000E+00,   0.00000000E+00,  -0.25054292E+09,   0.00000000E+00,   0.00000000E+00,   0.53339526E-06,
 41908.000,   1,  0.66253598E+12,   0.00000000E+00,  -0.66235659E+12,   0.00000000E+00,   0.00000000E+00,  -0.20855339E+09,   0.00000000E+00,   0.00000000E+00,   0.41441202E-06,
 41908.999,   1,  0.66280182E+12,   0.00000000E+00,  -0.66262632E+12,   0.00000000E+00,   0.00000000E+00,  -0.17185672E+09,   0.00000000E+00,   0.00000000E+00,  -0.34546893E-05,
 41909.999,   1,  0.66303955E+12,   0.00000000E+00,  -0.66284910E+12,   0.00000000E+00,   0.00000000E+00,  -0.18236900E+09,   0.00000000E+00,   0.00000000E+00,  -0.15742341E-05,
 41911.000,   1,  0.66324856E+12,   0.00000000E+00,  -0.66305145E+12,   0.00000000E+00,   0.00000000E+00,  -0.23357137E+09,   0.00000000E+00,   0.00000000E+00,   0.35176111E-06,
 41911.999,   1,  0.66344130E+12,   0.00000000E+00,  -0.66324683E+12,   0.00000000E+00,   0.00000000E+00,  -0.23925649E+09,   0.00000000E+00,   0.00000000E+00,   0.28848549E-06,
 41912.999,   1,  0.66364924E+12,   0.00000000E+00,  -0.66343783E+12,   0.00000000E+00,   0.00000000E+00,  -0.24793796E+09,   0.00000000E+00,   0.00000000E+00,   0.32796314E-06,
 41913.999,   1,  0.66384530E+12,   0.00000000E+00,  -0.66362613E+12,   0.00000000E+00,   0.00000000E+00,  -0.24546001E+09,   0.00000000E+00,   0.00000000E+00,   0.44811087E-06,
 41915.000,   1,  0.66405905E+12,   0.00000000E+00,  -0.66383085E+12,   0.00000000E+00,   0.00000000E+00,  -0.25361099E+09,   0.00000000E+00,   0.00000000E+00,   0.45725988E-06,
 41915.999,   1,  0.66431325E+12,   0.00000000E+00,  -0.66405757E+12,   0.00000000E+00,   0.00000000E+00,  -0.26405243E+09,   0.00000000E+00,   0.00000000E+00,   0.14402196E-05,
 41916.999,   1,  0.66452271E+12,   0.00000000E+00,  -0.66427392E+12,   0.00000000E+00,   0.00000000E+00,  -0.24330606E+09,   0.00000000E+00,   0.00000000E+00,  -0.24489110E-05,
 41918.000,   1,  0.66472658E+12,   0.00000000E+00,  -0.66446891E+12,   0.00000000E+00,   0.00000000E+00,  -0.25488625E+09,   0.00000000E+00,   0.00000000E+00,  -0.45697362E-05,
 41918.999,   1,  0.66496375E+12,   0.00000000E+00,  -0.66466476E+12,   0.00000000E+00,   0.00000000E+00,  -0.29687838E+09,   0.00000000E+00,   0.00000000E+00,  -0.59714559E-05,
 41919.999,   1,  0.66521016E+12,   0.00000000E+00,  -0.66488999E+12,   0.00000000E+00,   0.00000000E+00,  -0.33675889E+09,   0.00000000E+00,   0.00000000E+00,   0.79581630E-06,
 41920.999,   1,  0.66547359E+12,   0.00000000E+00,  -0.66515356E+12,   0.00000000E+00,   0.00000000E+00,  -0.31065054E+09,   0.00000000E+00,   0.00000000E+00,  -0.13269091E-05,
 41921.999,   1,  0.66573901E+12,   0.00000000E+00,  -0.66542722E+12,   0.00000000E+00,   0.00000000E+00,  -0.27195889E+09,   0.00000000E+00,   0.00000000E+00,  -0.30346927E-06,
 41922.999,   1,  0.66599024E+12,   0.00000000E+00,  -0.66568066E+12,   0.00000000E+00,   0.00000000E+00,  -0.27396424E+09,   0.00000000E+00,   0.00000000E+00,  -0.34750057E-06,
 41924.000,   1,  0.66621108E+12,   0.00000000E+00,  -0.66591468E+12,   0.00000000E+00,   0.00000000E+00,  -0.28665380E+09,   0.00000000E+00,   0.00000000E+00,  -0.11718629E-05,
 41924.999,   1,  0.66643961E+12,   0.00000000E+00,  -0.66613045E+12,   0.00000000E+00,   0.00000000E+00,  -0.30926382E+09,   0.00000000E+00,   0.00000000E+00,   0.10751438E-03,
 41926.000,   1,  0.66666233E+12,   0.00000000E+00,  -0.66633572E+12,   0.00000000E+00,   0.00000000E+00,  -0.33385067E+09,   0.00000000E+00,   0.00000000E+00,   0.17695021E-05,
 41927.000,   1,  0.66688594E+12,   0.00000000E+00,  -0.66655445E+12,   0.00000000E+00,   0.00000000E+00,  -0.32811630E+09,   0.00000000E+00,   0.00000000E+00,  -0.40563750E-05,
 41927.999,   1,  0.66711987E+12,   0.00000000E+00,  -0.66677145E+12,   0.00000000E+00,   0.00000000E+00,  -0.34130440E+09,   0.00000000E+00,   0.00000000E+00,  -0.17829711E-05,
 41929.000,   1,  0.66734705E+12,   0.00000000E+00,  -0.66698969E+12,   0.00000000E+00,   0.00000000E+00,  -0.36170603E+09,   0.00000000E+00,   0.00000000E+00,   0.28776058E-05,
 41929.999,   1,  0.66760069E+12,   0.00000000E+00,  -0.66723191E+12,   0.00000000E+00,   0.00000000E+00,  -0.34592075E+09,   0.00000000E+00,   0.00000000E+00,  -0.56099662E-06,
 41930.999,   1,  0.66782820E+12,   0.00000000E+00,  -0.66746540E+12,   0.00000000E+00,   0.00000000E+00,  -0.29911441E+09,   0.00000000E+00,   0.00000000E+00,  -0.18550573E-06,
 41931.999,   1,  0.66802984E+12,   0.00000000E+00,  -0.66766931E+12,   0.00000000E+00,   0.00000000E+00,  -0.30524190E+09,   0.00000000E+00,   0.00000000E+00,  -0.23461229E-06,
 41933.000,   1,  0.66822769E+12,   0.00000000E+00,  -0.66785635E+12,   0.00000000E+00,   0.00000000E+00,  -0.32759531E+09,   0.00000000E+00,   0.00000000E+00,  -0.31999388E-06,
 41933.999,   1,  0.66843021E+12,   0.00000000E+00,  -0.66806013E+12,   0.00000000E+00,   0.00000000E+00,  -0.34543086E+09,   0.00000000E+00,   0.00000000E+00,  -0.56130217E-06,
 41935.000,   1,  0.66868236E+12,   0.00000000E+00,  -0.66828015E+12,   0.00000000E+00,   0.00000000E+00,  -0.37305380E+09,   0.00000000E+00,   0.00000000E+00,  -0.47772367E-06,
 41935.999,   1,  0.66891251E+12,   0.00000000E+00,  -0.66849276E+12,   0.00000000E+00,   0.00000000E+00,  -0.38304164E+09,   0.00000000E+00,   0.00000000E+00,  -0.39010953E-06,
 41936.999,   1,  0.66915305E+12,   0.00000000E+00,  -0.66870862E+12,   0.00000000E+00,   0.00000000E+00,  -0.37857995E+09,   0.00000000E+00,   0.00000000E+00,  -0.22403807E-06,
 41937.999,   1,  0.66936196E+12,   0.00000000E+00,  -0.66892365E+12,   0.00000000E+00,   0.00000000E+00,  -0.34986491E+09,   0.00000000E+00,   0.00000000E+00,  -0.16222845E-06,
 41938.999,   1,  0.66956861E+12,   0.00000000E+00,  -0.66913210E+12,   0.00000000E+00,   0.00000000E+00,  -0.35401729E+09,   0.00000000E+00,   0.00000000E+00,  -0.16677242E-06,
 41940.000,   1,  0.66980164E+12,   0.00000000E+00,  -0.66933351E+12,   0.00000000E+00,   0.00000000E+00,  -0.38964260E+09,   0.00000000E+00,   0.00000000E+00,  -0.17104830E-06,
 41940.999,   1,  0.67005485E+12,   0.00000000E+00,  -0.66955328E+12,   0.00000000E+00,   0.00000000E+00,  -0.44349659E+09,   0.00000000E+00,   0.00000000E+00,  -0.22613952E-06,
 41942.000,   1,  0.67032841E+12,   0.00000000E+00,  -0.66979312E+12,   0.00000000E+00,   0.00000000E+00,  -0.44577582E+09,   0.00000000E+00,   0.00000000E+00,  -0.13896417E-06,
 41943.000,   1,  0.67057294E+12,   0.00000000E+00,  -0.67003873E+12,   0.00000000E+00,   0.00000000E+00,  -0.42905051E+09,   0.00000000E+00,   0.00000000E+00,  -0.12736098E-06,
 41943.999,   1,  0.67085184E+12,   0.00000000E+00,  -0.67030694E+12,   0.00000000E+00,   0.00000000E+00,  -0.42273035E+09,   0.00000000E+00,   0.00000000E+00,  -0.10954026E-06,
 41945.000,   1,  0.67112429E+12,   0.00000000E+00,  -0.67056604E+12,   0.00000000E+00,   0.00000000E+00,  -0.40212136E+09,   0.00000000E+00,   0.00000000E+00,  -0.88058962E-07,
 41945.999,   1,  0.67134321E+12,   0.00000000E+00,  -0.67081614E+12,   0.00000000E+00,   0.00000000E+00,  -0.38631880E+09,   0.00000000E+00,   0.00000000E+00,  -0.87246901E-07,
 41946.999,   1,  0.67156885E+12,   0.00000000E+00,  -0.67107322E+12,   0.00000000E+00,   0.00000000E+00,  -0.37428760E+09,   0.00000000E+00,   0.00000000E+00,  -0.96479282E-07,
 41947.999,   1,  0.67180494E+12,   0.00000000E+00,  -0.67131618E+12,   0.00000000E+00,   0.00000000E+00,  -0.40471595E+09,   0.00000000E+00,   0.00000000E+00,  -0.12824167E-06,
 41948.999,   1,  0.67206489E+12,   0.00000000E+00,  -0.67155437E+12,   0.00000000E+00,   0.00000000E+00,  -0.45381448E+09,   0.00000000E+00,   0.00000000E+00,  -0.18520187E-06,
 41949.999,   1,  0.67229899E+12,   0.00000000E+00,  -0.67180103E+12,   0.00000000E+00,   0.00000000E+00,  -0.45612827E+09,   0.00000000E+00,   0.00000000E+00,  -0.23660140E-06,
 41951.000,   1,  0.67260146E+12,   0.00000000E+00,  -0.67206610E+12,   0.00000000E+00,   0.00000000E+00,  -0.45387928E+09,   0.00000000E+00,   0.00000000E+00,  -0.11925870E-06,
 41951.999,   1,  0.67290150E+12,   0.00000000E+00,  -0.67234395E+12,   0.00000000E+00,   0.00000000E+00,  -0.46281736E+09,   0.00000000E+00,   0.00000000E+00,  -0.10478598E-06,
 41953.000,   1,  0.67316911E+12,   0.00000000E+00,  -0.67261719E+12,   0.00000000E+00,   0.00000000E+00,  -0.44406856E+09,   0.00000000E+00,   0.00000000E+00,  -0.84178052E-07,
 41954.000,   1,  0.67347202E+12,   0.00000000E+00,  -0.67289897E+12,   0.00000000E+00,   0.00000000E+00,  -0.45672356E+09,   0.00000000E+00,   0.00000000E+00,  -0.81766376E-07,
 41954.999,   1,  0.67376995E+12,   0.00000000E+00,  -0.67320228E+12,   0.00000000E+00,   0.00000000E+00,  -0.46999460E+09,   0.00000000E+00,   0.00000000E+00,  -0.10080058E-06,
 41956.000,   1,  0.67408148E+12,   0.00000000E+00,  -0.67351690E+12,   0.00000000E+00,   0.00000000E+00,  -0.44970788E+09,   0.00000000E+00,   0.00000000E+00,  -0.77647927E-07,
 41957.000,   1,  0.67437125E+12,   0.00000000E+00,  -0.67384896E+12,   0.00000000E+00,   0.00000000E+00,  -0.41321252E+09,   0.00000000E+00,   0.00000000E+00,  -0.78546736E-07,
 41958.000,   1,  0.67472038E+12,   0.00000000E+00,  -0.67418845E+12,   0.00000000E+00,   0.00000000E+00,  -0.44514942E+09,   0.00000000E+00,   0.00000000E+00,  -0.98713267E-07,
 41958.999,   1,  0.67505763E+12,   0.00000000E+00,  -0.67452635E+12,   0.00000000E+00,   0.00000000E+00,  -0.49909240E+09,   0.00000000E+00,   0.00000000E+00,  -0.23402358E-06,
 41960.000,   1,  0.67540681E+12,   0.00000000E+00,  -0.67488724E+12,   0.00000000E+00,   0.00000000E+00,  -0.47397937E+09,   0.00000000E+00,   0.00000000E+00,  -0.15507883E-06,
 41961.000,   1,  0.67578302E+12,   0.00000000E+00,  -0.67527957E+12,   0.00000000E+00,   0.00000000E+00,  -0.44324430E+09,   0.00000000E+00,   0.00000000E+00,  -0.10027614E-06,
 41962.000,   1,  0.67615638E+12,   0.00000000E+00,  -0.67566333E+12,   0.00000000E+00,   0.00000000E+00,  -0.42364705E+09,   0.00000000E+00,   0.00000000E+00,  -0.80888317E-07,
 41963.000,   1,  0.67651986E+12,   0.00000000E+00,  -0.67600442E+12,   0.00000000E+00,   0.00000000E+00,  -0.47521921E+09,   0.00000000E+00,   0.00000000E+00,  -0.15829427E-06,
 41964.000,   1,  0.67685668E+12,   0.00000000E+00,  -0.67633296E+12,   0.00000000E+00,   0.00000000E+00,  -0.53050830E+09,   0.00000000E+00,   0.00000000E+00,   0.88880707E-06,
 41965.000,   1,  0.67718277E+12,   0.00000000E+00,  -0.67666241E+12,   0.00000000E+00,   0.00000000E+00,  -0.49464366E+09,   0.00000000E+00,   0.00000000E+00,  -0.21711351E-06,
 41966.000,   1,  0.67750759E+12,   0.00000000E+00,  -0.67697849E+12,   0.00000000E+00,   0.00000000E+00,  -0.47699387E+09,   0.00000000E+00,   0.00000000E+00,  -0.13748852E-06,
 41967.000,   1,  0.67780588E+12,   0.00000000E+00,  -0.67727801E+12,   0.00000000E+00,   0.00000000E+00,  -0.45337902E+09,   0.00000000E+00,   0.00000000E+00,  -0.82748355E-07,
 41968.000,   1,  0.67810119E+12,   0.00000000E+00,  -0.67755746E+12,   0.00000000E+00,   0.00000000E+00,  -0.44443403E+09,   0.00000000E+00,   0.00000000E+00,  -0.60040572E-07,
 41968.999,   1,  0.67840240E+12,   0.00000000E+00,  -0.67782558E+12,   0.00000000E+00,   0.00000000E+00,  -0.46958075E+09,   0.00000000E+00,   0.00000000E+00,  -0.44675421E-07,
 41970.000,   1,  0.67869226E+12,   0.00000000E+00,  -0.67809538E+12,   0.00000000E+00,   0.00000000E+00,  -0.49308241E+09,   0.00000000E+00,   0.00000000E+00,  -0.45243089E-07,
 41970.999,   1,  0.67895406E+12,   0.00000000E+00,  -0.67837750E+12,   0.00000000E+00,   0.00000000E+00,  -0.48083188E+09,   0.00000000E+00,   0.00000000E+00,  -0.60928263E-07,
 41972.000,   1,  0.67923206E+12,   0.00000000E+00,  -0.67865162E+12,   0.00000000E+00,   0.00000000E+00,  -0.43894473E+09,   0.00000000E+00,   0.00000000E+00,  -0.43358454E-07,
 41973.000,   1,  0.67950596E+12,   0.00000000E+00,  -0.67894343E+12,   0.00000000E+00,   0.00000000E+00,  -0.44750352E+09,   0.00000000E+00,   0.00000000E+00,  -0.56307950E-07,
 41973.999,   1,  0.67989086E+12,   0.00000000E+00,  -0.67926418E+12,   0.00000000E+00,   0.00000000E+00,  -0.50227161E+09,   0.00000000E+00,   0.00000000E+00,  -0.59438991E-07,
 41975.000,   1,  0.68022221E+12,   0.00000000E+00,  -0.67960866E+12,   0.00000000E+00,   0.00000000E+00,  -0.50938665E+09,   0.00000000E+00,   0.00000000E+00,  -0.62507008E-07,
 41976.000,   1,  0.68056878E+12,   0.00000000E+00,  -0.68001252E+12,   0.00000000E+00,   0.00000000E+00,  -0.44742316E+09,   0.00000000E+00,   0.00000000E+00,  -0.47905348E-07,
 41976.999,   1,  0.68093335E+12,   0.00000000E+00,  -0.68043512E+12,   0.00000000E+00,   0.00000000E+00,  -0.37633843E+09,   0.00000000E+00,   0.00000000E+00,  -0.52052014E-07,
 41977.999,   1,  0.68130770E+12,   0.00000000E+00,  -0.68082162E+12,   0.00000000E+00,   0.00000000E+00,  -0.37700630E+09,   0.00000000E+00,   0.00000000E+00,  -0.62077989E-07,
 41978.999,   1,  0.68166614E+12,   0.00000000E+00,  -0.68118715E+12,   0.00000000E+00,   0.00000000E+00,  -0.43252348E+09,   0.00000000E+00,   0.00000000E+00,  -0.14574458E-06,
 41980.000,   1,  0.68202193E+12,   0.00000000E+00,  -0.68154094E+12,   0.00000000E+00,   0.00000000E+00,  -0.47661772E+09,   0.00000000E+00,   0.00000000E+00,  -0.14776509E-05,
 41981.000,   1,  0.68238588E+12,   0.00000000E+00,  -0.68186266E+12,   0.00000000E+00,   0.00000000E+00,  -0.52381804E+09,   0.00000000E+00,   0.00000000E+00,   0.10283784E-04,
 41981.999,   1,  0.68271740E+12,   0.00000000E+00,  -0.68215359E+12,   0.00000000E+00,   0.00000000E+00,  -0.53806022E+09,   0.00000000E+00,   0.00000000E+00,  -0.25663965E-06,
 41983.000,   1,  0.68301887E+12,   0.00000000E+00,  -0.68246028E+12,   0.00000000E+00,   0.00000000E+00,  -0.49815206E+09,   0.00000000E+00,   0.00000000E+00,  -0.11538530E-06,
 41983.999,   1,  0.68339039E+12,   0.00000000E+00,  -0.68282008E+12,   0.00000000E+00,   0.00000000E+00,  -0.49527494E+09,   0.00000000E+00,   0.00000000E+00,  -0.10835490E-06,
 41985.000,   1,  0.68374804E+12,   0.00000000E+00,  -0.68319606E+12,   0.00000000E+00,   0.00000000E+00,  -0.45075648E+09,   0.00000000E+00,   0.00000000E+00,  -0.82726383E-07,
 41985.999,   1,  0.68410160E+12,   0.00000000E+00,  -0.68354787E+12,   0.00000000E+00,   0.00000000E+00,  -0.42875731E+09,   0.00000000E+00,   0.00000000E+00,  -0.62281290E-07,
 41987.000,   1,  0.68443146E+12,   0.00000000E+00,  -0.68388636E+12,   0.00000000E+00,   0.00000000E+00,  -0.44619801E+09,   0.00000000E+00,   0.00000000E+00,  -0.79578313E-07,
 41988.000,   1,  0.68477354E+12,   0.00000000E+00,  -0.68423568E+12,   0.00000000E+00,   0.00000000E+00,  -0.44849625E+09,   0.00000000E+00,   0.00000000E+00,  -0.84070106E-07,
 41989.000,   1,  0.68514038E+12,   0.00000000E+00,  -0.68458520E+12,   0.00000000E+00,   0.00000000E+00,  -0.45678720E+09,   0.00000000E+00,   0.00000000E+00,  -0.67090259E-07,
 41989.999,   1,  0.68548123E+12,   0.00000000E+00,  -0.68493620E+12,   0.00000000E+00,   0.00000000E+00,  -0.48367056E+09,   0.00000000E+00,   0.00000000E+00,  -0.11584145E-06,
 41991.000,   1,  0.68582415E+12,   0.00000000E+00,  -0.68529180E+12,   0.00000000E+00,   0.00000000E+00,  -0.46401542E+09,   0.00000000E+00,   0.00000000E+00,  -0.98169428E-07,
 41992.000,   1,  0.68617811E+12,   0.00000000E+00,  -0.68565633E+12,   0.00000000E+00,   0.00000000E+00,  -0.46869916E+09,   0.00000000E+00,   0.00000000E+00,  -0.11579097E-06,
 41993.000,   1,  0.68654000E+12,   0.00000000E+00,  -0.68605636E+12,   0.00000000E+00,   0.00000000E+00,  -0.45487948E+09,   0.00000000E+00,   0.00000000E+00,  -0.19158773E-06,
 41993.999,   1,  0.68697268E+12,   0.00000000E+00,  -0.68648769E+12,   0.00000000E+00,   0.00000000E+00,  -0.47299843E+09,   0.00000000E+00,   0.00000000E+00,  -0.46232479E-06,
 41995.000,   1,  0.68736328E+12,   0.00000000E+00,  -0.68692316E+12,   0.00000000E+00,   0.00000000E+00,  -0.45181574E+09,   0.00000000E+00,   0.00000000E+00,   0.45640606E-06,
 41996.000,   1,  0.68774777E+12,   0.00000000E+00,  -0.68734556E+12,   0.00000000E+00,   0.00000000E+00,  -0.42333571E+09,   0.00000000E+00,   0.00000000E+00,   0.25279124E-06,
 41996.999,   1,  0.68813489E+12,   0.00000000E+00,  -0.68772159E+12,   0.00000000E+00,   0.00000000E+00,  -0.45325430E+09,   0.00000000E+00,   0.00000000E+00,   0.16322409E-06,
 41997.999,   1,  0.68849501E+12,   0.00000000E+00,  -0.68805810E+12,   0.00000000E+00,   0.00000000E+00,  -0.48616406E+09,   0.00000000E+00,   0.00000000E+00,   0.12902764E-06,
 41999.000,   1,  0.68884272E+12,   0.00000000E+00,  -0.68838683E+12,   0.00000000E+00,   0.00000000E+00,  -0.43973702E+09,   0.00000000E+00,   0.00000000E+00,  -0.38856146E-06,
 41999.999,   1,  0.68918818E+12,   0.00000000E+00,  -0.68873082E+12,   0.00000000E+00,   0.00000000E+00,  -0.38654400E+09,   0.00000000E+00,   0.00000000E+00,  -0.78629810E-07,
 42001.000,   1,  0.68956892E+12,   0.00000000E+00,  -0.68909364E+12,   0.00000000E+00,   0.00000000E+00,  -0.36225350E+09,   0.00000000E+00,   0.00000000E+00,  -0.51846781E-07,
 42002.000,   1,  0.68990879E+12,   0.00000000E+00,  -0.68946791E+12,   0.00000000E+00,   0.00000000E+00,  -0.33766233E+09,   0.00000000E+00,   0.00000000E+00,  -0.50143773E-07,
 42003.000,   1,  0.69028831E+12,   0.00000000E+00,  -0.68986650E+12,   0.00000000E+00,   0.00000000E+00,  -0.33745497E+09,   0.00000000E+00,   0.00000000E+00,  -0.62344668E-07,
 42003.999,   1,  0.69072951E+12,   0.00000000E+00,  -0.69027115E+12,   0.00000000E+00,   0.00000000E+00,  -0.37539580E+09,   0.00000000E+00,   0.00000000E+00,  -0.66913593E-07,
 42005.000,   1,  0.69113678E+12,   0.00000000E+00,  -0.69069177E+12,   0.00000000E+00,   0.00000000E+00,  -0.36192172E+09,   0.00000000E+00,   0.00000000E+00,  -0.66947621E-07,
 42006.000,   1,  0.69155316E+12,   0.00000000E+00,  -0.69113982E+12,   0.00000000E+00,   0.00000000E+00,  -0.34094467E+09,   0.00000000E+00,   0.00000000E+00,  -0.76014188E-07,
 42007.000,   1,  0.69197090E+12,   0.00000000E+00,  -0.69157813E+12,   0.00000000E+00,   0.00000000E+00,  -0.33622118E+09,   0.00000000E+00,   0.00000000E+00,  -0.10172920E-06,
 42008.000,   1,  0.69237975E+12,   0.00000000E+00,  -0.69201301E+12,   0.00000000E+00,   0.00000000E+00,  -0.35446972E+09,   0.00000000E+00,   0.00000000E+00,  -0.39089589E-06,
 42009.000,   1,  0.69287209E+12,   0.00000000E+00,  -0.69246142E+12,   0.00000000E+00,   0.00000000E+00,  -0.41964384E+09,   0.00000000E+00,   0.00000000E+00,   0.54648923E-06,
 42010.000,   1,  0.69333333E+12,   0.00000000E+00,  -0.69290641E+12,   0.00000000E+00,   0.00000000E+00,  -0.43430332E+09,   0.00000000E+00,   0.00000000E+00,   0.59180438E-06,
 42011.000,   1,  0.69380822E+12,   0.00000000E+00,  -0.69331236E+12,   0.00000000E+00,   0.00000000E+00,  -0.47952249E+09,   0.00000000E+00,   0.00000000E+00,  -0.24031851E-06,
 42012.000,   1,  0.69424756E+12,   0.00000000E+00,  -0.69370152E+12,   0.00000000E+00,   0.00000000E+00,  -0.53230252E+09,   0.00000000E+00,   0.00000000E+00,  -0.36280829E-06,
 42013.000,   1,  0.69468777E+12,   0.00000000E+00,  -0.69410450E+12,   0.00000000E+00,   0.00000000E+00,  -0.53749257E+09,   0.00000000E+00,   0.00000000E+00,  -0.89962087E-07,
 42014.000,   1,  0.69509923E+12,   0.00000000E+00,  -0.69451263E+12,   0.00000000E+00,   0.00000000E+00,  -0.54977433E+09,   0.00000000E+00,   0.00000000E+00,  -0.14673734E-06,
 42015.000,   1,  0.69550927E+12,   0.00000000E+00,  -0.69493171E+12,   0.00000000E+00,   0.00000000E+00,  -0.53816908E+09,   0.00000000E+00,   0.00000000E+00,  -0.15437330E-06,
 42016.000,   1,  0.69593714E+12,   0.00000000E+00,  -0.69534674E+12,   0.00000000E+00,   0.00000000E+00,  -0.55008624E+09,   0.00000000E+00,   0.00000000E+00,  -0.16023250E-06,
 42017.000,   1,  0.69635281E+12,   0.00000000E+00,  -0.69576461E+12,   0.00000000E+00,   0.00000000E+00,  -0.56067196E+09,   0.00000000E+00,   0.00000000E+00,  -0.20688592E-06,
 42017.999,   1,  0.69678222E+12,   0.00000000E+00,  -0.69620081E+12,   0.00000000E+00,   0.00000000E+00,  -0.56501011E+09,   0.00000000E+00,   0.00000000E+00,  -0.25341247E-06,
 42018.999,   1,  0.69719902E+12,   0.00000000E+00,  -0.69664356E+12,   0.00000000E+00,   0.00000000E+00,  -0.53136336E+09,   0.00000000E+00,   0.00000000E+00,  -0.16089060E-06,
 42020.000,   1,  0.69762333E+12,   0.00000000E+00,  -0.69708002E+12,   0.00000000E+00,   0.00000000E+00,  -0.52348195E+09,   0.00000000E+00,   0.00000000E+00,  -0.19708290E-06,
 42021.000,   1,  0.69804848E+12,   0.00000000E+00,  -0.69750212E+12,   0.00000000E+00,   0.00000000E+00,  -0.55043356E+09,   0.00000000E+00,   0.00000000E+00,   0.11409417E-05,
 42022.000,   1,  0.69848079E+12,   0.00000000E+00,  -0.69792781E+12,   0.00000000E+00,   0.00000000E+00,  -0.58986393E+09,   0.00000000E+00,   0.00000000E+00,   0.16523106E-06,
 42022.999,   1,  0.69890061E+12,   0.00000000E+00,  -0.69836378E+12,   0.00000000E+00,   0.00000000E+00,  -0.56222112E+09,   0.00000000E+00,   0.00000000E+00,   0.22642257E-06,
 42024.000,   1,  0.69936447E+12,   0.00000000E+00,  -0.69876878E+12,   0.00000000E+00,   0.00000000E+00,  -0.58622390E+09,   0.00000000E+00,   0.00000000E+00,  -0.38866546E-06,
 42025.000,   1,  0.69975025E+12,   0.00000000E+00,  -0.69916633E+12,   0.00000000E+00,   0.00000000E+00,  -0.58205683E+09,   0.00000000E+00,   0.00000000E+00,  -0.22219573E-05,
 42026.000,   1,  0.70022392E+12,   0.00000000E+00,  -0.69960722E+12,   0.00000000E+00,   0.00000000E+00,  -0.60953462E+09,   0.00000000E+00,   0.00000000E+00,  -0.60396110E-06,
 42027.000,   1,  0.70068694E+12,   0.00000000E+00,  -0.70007780E+12,   0.00000000E+00,   0.00000000E+00,  -0.59583504E+09,   0.00000000E+00,   0.00000000E+00,  -0.37724670E-06,
 42027.999,   1,  0.70112708E+12,   0.00000000E+00,  -0.70054651E+12,   0.00000000E+00,   0.00000000E+00,  -0.55912627E+09,   0.00000000E+00,   0.00000000E+00,  -0.21461014E-06,
 42029.000,   1,  0.70155991E+12,   0.00000000E+00,  -0.70098482E+12,   0.00000000E+00,   0.00000000E+00,  -0.53740444E+09,   0.00000000E+00,   0.00000000E+00,  -0.13229516E-06,
